athlete_name,catapult_athlete_id,date,end_time,activity_name,athlete_weight,activity_id,athlete_jersey,start_time,position_name,team_name,month_name,day_name,field_time,bench_time,total_distance,total_duration,peak_player_load,total_player_load,total_2d_player_load,total_slow_player_load,total_1d_fwd_player_load,total_1d_side_player_load,total_1d_up_player_load,velocity_exertion,max_vel,peak_meta_power,equivalent_distance,meterage_per_minute
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,16,1756239904.0,Forward,Rice WSOC,August,Tuesday,2071.0,0.0,1.20978,2071.0,4.1929,217.98513,138.55257,120.47744,89.59095,86.85476,145.67734,9.70939,17.36146,84.80667,1.34125,56.40608
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,7,1756239904.0,Full Back,Rice WSOC,August,Tuesday,2071.0,0.0,1.13713,2071.0,4.10412,162.163,89.47348,81.50974,55.36975,58.35627,121.18145,9.50386,17.80899,97.47336,1.2793,53.01862
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,1,1756239904.0,Goalkeeper,Rice WSOC,August,Tuesday,2071.0,0.0,1.13004,2071.0,4.58943,204.24051,126.16463,133.86273,71.98816,88.01841,139.48146,8.69488,16.75556,74.90797,1.24117,52.68823
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,0,1756239904.0,Goalkeeper,Rice WSOC,August,Tuesday,2071.0,0.0,1.04314,2071.0,4.33991,197.50021,128.63901,127.85123,85.28537,78.66361,128.84147,8.31929,16.86125,75.82941,1.17489,48.63639
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,9,1756239904.0,Forward,Rice WSOC,August,Tuesday,2071.0,0.0,1.1247,2071.0,5.49999,243.85831,153.67463,130.68194,96.54212,98.03072,163.8388,9.16483,16.48818,93.70737,1.24607,52.43942
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,2,1756239904.0,Full Back,Rice WSOC,August,Tuesday,2071.0,0.0,1.09963,2071.0,3.86852,192.80909,122.18397,108.41717,72.88925,82.81681,126.8235,10.19562,16.65201,80.41103,1.20678,51.27057
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,20,1756239904.0,Centre Back,Rice WSOC,August,Tuesday,2071.0,0.0,1.16957,2071.0,5.33471,195.39653,121.47231,103.89659,74.16632,79.47129,132.8805,10.51573,17.53103,86.65726,1.2857,54.53143
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,28,1756239904.0,Central Midfielder,Rice WSOC,August,Tuesday,2071.0,0.0,1.1688,2071.0,3.74283,226.12779,137.26307,119.64853,84.64186,90.17717,157.49981,12.02513,16.48684,71.9821,1.31335,54.49554
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,13,1756245510.0,Wide Midfielder,Rice WSOC,August,Tuesday,3077.98,0.0,1.88363,3077.98,4.54058,311.96616,190.58738,151.93158,115.38184,128.60081,215.07833,20.46344,14.50771,68.52358,2.06456,59.09205
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,2,1756245510.0,Full Back,Rice WSOC,August,Tuesday,3077.98,0.0,2.2247,3077.98,3.99788,364.63529,-12.43321,-15.80305,-7.55707,-8.25537,-12.75423,30.28365,13.26334,67.11037,2.39826,69.79192
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,08/26/2025,1756242102.0,Organizational 8.27.25,201,739f1f69-3c8f-44df-8648-f67aadbff62a,6,1756239904.0,Centre Back,Rice WSOC,August,Tuesday,2071.0,0.0,1.00807,2071.0,3.84656,182.03954,113.64699,88.51467,66.60091,77.50939,123.16903,9.58455,16.95202,89.87803,1.12978,47.00118
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,15,1756245510.0,Central Midfielder,Rice WSOC,August,Tuesday,3077.98,0.0,2.67664,3077.98,4.42515,471.04756,296.38441,140.20389,160.56548,212.98968,315.89354,42.14894,14.53973,87.03606,3.05865,83.96997
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,5,1756245510.0,Wide Midfielder,Rice WSOC,August,Tuesday,3077.98,0.0,2.10827,3077.98,4.50405,363.17231,233.30175,150.84515,132.31834,163.7074,233.51937,22.72506,15.02741,69.71786,2.34313,66.13947
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,6,1756245747.38,Centre Back,Rice WSOC,August,Tuesday,2864.96,0.0,1.25922,2864.98,3.23656,171.51787,-0.96087,-1.38294,-0.54525,-0.68369,-0.82208,14.50434,13.66228,58.6117,1.36712,42.44938
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,18,1756245510.0,Forward,Rice WSOC,August,Tuesday,3077.98,0.0,2.21368,3077.98,4.01486,407.9111,-9.44979,-13.18118,-5.44659,-6.52436,-9.83142,25.89059,14.12954,60.33463,2.45556,69.44646
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,16,1756245510.0,Forward,Rice WSOC,August,Tuesday,3077.98,0.0,1.13468,3077.98,3.33614,186.74255,118.19345,95.64094,73.5191,77.21247,124.59478,14.81383,14.15555,72.62959,1.23329,35.59662
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,08/26/2025,1756248730.54,Organizational pt. 2 8.27.25,201,c2841eea-ece7-4e48-805c-c184296359c5,20,1756245510.0,Centre Back,Rice WSOC,August,Tuesday,3077.98,0.0,2.18454,3077.98,3.98253,342.79077,210.86208,146.98282,131.30719,135.5525,234.21925,26.81524,13.44695,64.27364,2.38905,68.53219
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,08/24/2025,1756042993.0,BP Low min,201,32086d71-0af6-435c-8167-ce66ba20da7c,6,1756040976.0,Centre Back,Rice WSOC,August,Sunday,2016.98,0.0,2.16899,2017.0,2.65487,306.67188,186.01915,53.82576,98.13217,137.2216,215.79292,36.28704,11.69595,52.75948,2.33179,104.33362
Chelsea Cross,d654a3c8-46fc-4466-b132-8b2ba7258344,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,24,1756051496.0,Central Midfielder,Rice WSOC,August,Sunday,1835.83,4542.17,2.00865,1835.83,4.2741,389.20477,221.82683,110.8074,136.21214,144.50458,282.79407,26.06344,13.19521,66.83971,2.29042,105.65079
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,15,1756051496.0,Central Midfielder,Rice WSOC,August,Sunday,3501.09,2876.91,4.42204,3501.09,6.33467,807.03113,518.82785,183.18941,273.39597,382.08534,535.10396,72.129,15.90959,81.45832,5.14877,121.96071
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,12,1756051496.0,Forward,Rice WSOC,August,Sunday,4427.25,1950.75,4.31794,4427.25,7.00568,729.79764,401.73349,202.58842,240.09583,269.825,543.02637,57.60997,17.5842,77.31071,4.78022,94.1766
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,16,1756051496.0,Forward,Rice WSOC,August,Sunday,1198.74,5179.26,1.00222,1198.74,4.29913,160.16492,100.49637,56.89436,63.81873,63.92421,109.01935,16.02266,14.26687,69.60033,1.14843,80.73058
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,28,1756051496.0,Central Midfielder,Rice WSOC,August,Sunday,4932.82,1445.18,4.83054,4932.82,6.66405,837.9834,484.79854,278.38478,289.98202,327.46888,604.75139,63.26694,16.41116,86.72107,5.44897,94.55849
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,20,1756051496.0,Centre Back,Rice WSOC,August,Sunday,4721.8,1656.2,3.98549,4721.8,6.15391,607.95509,341.94479,244.83138,203.73421,229.39008,437.39178,43.26372,15.98644,80.18398,4.40067,81.50322
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,2,1756051496.0,Full Back,Rice WSOC,August,Sunday,147.05,2741.95,0.11896,147.05,3.72087,20.54144,13.21033,7.34146,7.78049,9.02412,13.67444,0.59953,9.74812,42.90951,0.13304,78.11667
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,9,1756051496.0,Forward,Rice WSOC,August,Sunday,1453.58,1435.42,1.46992,1453.58,4.40134,297.28333,185.95694,114.84135,101.16819,132.84458,200.3278,16.35888,14.50074,72.06011,1.68004,97.64598
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,1,1756055361.0,Goalkeeper,Rice WSOC,August,Sunday,3489.0,0.0,1.95756,3489.0,4.94841,240.71121,153.20242,191.35779,89.03413,105.48421,159.03714,11.69978,10.52898,76.16655,2.07783,54.17689
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,7,1756051496.0,Full Back,Rice WSOC,August,Sunday,5242.37,1135.63,4.8775,5242.37,6.55734,936.30353,584.90408,341.74872,361.5616,385.53191,633.43575,58.39536,15.7325,77.94221,5.48427,89.83996
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,23,1756051496.0,Forward,Rice WSOC,August,Sunday,3005.44,3372.56,3.29687,3005.44,4.82966,556.01514,326.24289,166.22282,192.3635,219.35839,389.99747,44.67342,15.13286,69.40537,3.61732,105.92391
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,19,1756051496.0,Forward,Rice WSOC,August,Sunday,1577.99,1311.01,1.80958,1577.99,4.69805,362.28952,228.48633,101.49518,142.10059,147.34005,243.8613,26.71047,14.88079,73.68452,2.02545,110.7323
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,11,1756051496.0,Full Back,Rice WSOC,August,Sunday,4696.4,1681.6,4.87481,4696.4,4.56474,674.77197,436.52415,258.57945,288.55779,266.46022,435.23422,65.11696,14.79484,68.99575,5.39024,100.22884
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,25,1756051496.0,Forward,Rice WSOC,August,Sunday,2209.92,4168.08,2.23366,2209.92,5.03816,401.43182,257.89667,120.90376,144.06782,182.16418,266.37137,30.18023,15.71273,68.69292,2.56002,97.59788
Allie Love,99ee597d-39b8-4fb7-9c63-0d052a15c0a8,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,17,1756051496.0,Central Midfielder,Rice WSOC,August,Sunday,847.53,2041.47,1.00049,847.53,5.20734,179.67642,112.56244,54.8943,66.43002,76.6422,121.93134,14.33704,15.38669,72.31231,1.15551,113.98805
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,22,1756051496.0,Goalkeeper,Rice WSOC,August,Sunday,2889.0,0.0,1.29245,2889.0,5.33836,207.34534,134.84258,158.3494,81.9548,89.49416,134.89154,6.5541,10.57985,66.74921,1.42729,43.1982
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,21,1756051496.0,Forward,Rice WSOC,August,Sunday,1670.87,4707.13,1.72678,1670.87,4.30556,288.59,183.11772,109.51277,102.25931,131.01396,192.16199,22.57553,15.49893,73.11702,1.93222,99.79163
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,4,1756051496.0,Centre Back,Rice WSOC,August,Sunday,6378.0,0.0,5.14073,6378.0,4.35509,802.3916,499.13948,354.83812,286.62173,345.78105,545.49823,52.83176,15.88811,78.61904,5.61568,77.82877
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,8,1756051496.0,Full Back,Rice WSOC,August,Sunday,2498.1,3879.9,2.74383,2498.1,3.74181,480.90741,303.33896,148.211,170.70715,212.80648,317.68829,39.80515,15.97122,79.21926,3.10181,106.05883
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,10,1756051496.0,Central Midfielder,Rice WSOC,August,Sunday,3306.73,3071.27,3.58662,3306.73,5.16201,643.98883,391.98779,184.83531,242.02576,258.82863,448.5213,49.1904,14.56094,71.53011,3.99952,104.73373
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,3,1756051496.0,Full Back,Rice WSOC,August,Sunday,5395.61,982.39,4.70883,5395.61,6.39729,1001.57294,656.65213,441.96312,413.15736,420.40904,625.90471,53.47227,16.90822,93.07684,5.35747,84.26997
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,14,1756051496.0,Wide Midfielder,Rice WSOC,August,Sunday,4386.57,1991.43,4.16748,4386.57,5.46055,596.79419,364.59735,209.50728,211.83861,251.05579,407.87518,50.07852,17.06934,82.82909,4.69455,91.73775
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,33,1756055361.0,Wide Midfielder,Rice WSOC,August,Sunday,2842.97,646.03,2.7553,2842.97,5.01076,471.69174,301.76781,164.23183,178.29808,209.23897,305.2428,34.80916,16.6854,89.32336,3.23649,93.58279
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,08/24/2025,1756054385.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,13,1756051496.0,Wide Midfielder,Rice WSOC,August,Sunday,314.13,2574.87,0.31552,314.13,4.33971,63.26627,37.5567,25.56184,23.29224,24.60044,44.59143,2.65176,15.27599,62.76957,0.37627,96.98825
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,08/24/2025,1756058850.0,@ UNC 8.27.25,201,5a07b117-3feb-4d11-abb9-9a6221ae9fda,5,1756055361.0,Wide Midfielder,Rice WSOC,August,Sunday,869.92,2619.08,0.88131,869.92,3.76276,165.38596,110.1705,43.897,65.91193,73.82193,103.44385,11.6502,14.28621,62.56416,1.0148,97.82471
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,08/23/2025,1755955269.0,BP Low min,201,a99cf502-f20c-4846-9630-df662c40a35f,6,1755953561.0,Centre Back,Rice WSOC,August,Saturday,1707.98,0.0,2.07567,1708.0,2.17653,291.38791,169.22456,34.25171,86.14026,128.01448,213.02239,38.067,12.62902,37.93978,2.11744,120.0455
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,13,1755896517.0,Wide Midfielder,Rice WSOC,August,Friday,2794.0,0.0,1.67667,2794.0,4.12203,300.77602,191.51377,134.20667,121.4742,123.66436,199.60571,18.1811,15.7483,68.53025,1.8839,57.94555
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,15,1755896517.0,Central Midfielder,Rice WSOC,August,Friday,2794.0,0.0,2.97185,2794.0,5.08016,586.05685,400.18906,191.12412,234.18772,275.79107,359.31851,44.74984,14.46351,90.79667,3.4267,102.7073
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,9,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,1.99114,2794.0,5.03493,397.86392,248.39473,162.03339,148.78344,166.50009,268.95806,22.22178,13.98982,72.48823,2.27353,68.81376
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,33,1755896517.0,Wide Midfielder,Rice WSOC,August,Friday,2794.0,0.0,1.91993,2794.0,3.62265,311.34892,205.44137,125.65073,118.97073,143.05783,197.4461,25.84342,16.15217,77.70647,2.20241,66.35272
Jadyn Jaeger,8e9bb6cd-180e-47be-afa1-39abe9300b25,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,11,1755896517.0,Full Back,Rice WSOC,August,Friday,2794.0,0.0,2.5061,2794.0,3.7327,331.66191,196.45886,124.8131,127.1592,124.28971,238.23143,28.04954,13.06978,76.37433,2.78647,86.61071
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,6,1755896517.0,Centre Back,Rice WSOC,August,Friday,2794.0,0.0,2.32979,2794.0,3.58487,368.6806,230.60275,165.39063,135.3603,158.00529,247.34734,27.02546,16.15427,65.21288,2.56567,80.5174
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,18,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,1.48572,2794.0,3.7944,266.83643,169.34336,132.74634,93.44924,120.70636,175.65975,13.93763,11.68119,53.38674,1.62286,51.34647
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,16,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,1.61865,2794.0,3.80776,230.79059,134.69212,110.22466,81.36678,89.53046,165.39087,16.14719,12.47097,65.02935,1.79055,55.94038
Naija Bruckner,59840313-0841-4a21-a5b5-b8b24cad01b8,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,28,1755896517.0,Central Midfielder,Rice WSOC,August,Friday,2794.0,0.0,2.3519,2794.0,5.46655,412.68884,240.14231,141.39222,144.84172,160.95649,295.16765,28.48515,14.80992,76.83754,2.62888,81.28174
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,20,1755896517.0,Centre Back,Rice WSOC,August,Friday,2794.0,0.0,2.36388,2794.0,4.90908,361.18013,211.20739,155.60333,131.55751,136.73246,255.48167,25.92317,15.82149,62.13121,2.63032,81.69569
Isabelle Kent,6e66b652-d707-4f6a-86d3-61696dab1831,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,2,1755896517.0,Full Back,Rice WSOC,August,Friday,2794.0,0.0,1.63603,2794.0,3.20147,261.83675,165.73408,137.03614,90.50694,120.20583,174.02676,16.76726,12.52112,60.10465,1.78822,56.54124
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,0,1755896517.0,Goalkeeper,Rice WSOC,August,Friday,2794.0,0.0,0.943,2794.0,5.6009,169.08162,114.77179,119.4753,73.5831,73.05902,104.53583,8.231,9.5094,66.61706,1.06143,32.58993
Kenzie Solomon,80afc22c-7b44-4cca-83af-4b9370cf2987,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,1,1755896517.0,Goalkeeper,Rice WSOC,August,Friday,2794.0,0.0,1.43669,2794.0,6.11226,221.89592,143.03481,147.83717,79.93011,101.40081,144.76141,11.20124,9.72294,59.00056,1.57307,49.65191
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,7,1755896517.0,Full Back,Rice WSOC,August,Friday,2794.0,0.0,2.12062,2794.0,4.76838,350.44388,200.46334,158.04832,117.41703,137.04333,249.17603,21.69145,14.19429,66.91913,2.38206,73.28852
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,23,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,1.86875,2794.0,4.58971,286.00454,169.66948,126.44706,99.19773,115.12194,200.11632,19.6449,15.60223,55.52115,2.08092,64.58416
Olivia Duvall,d91f4f1a-979c-4c34-bb2f-a8b1f5176b9e,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,14,1755896517.0,Wide Midfielder,Rice WSOC,August,Friday,2794.0,0.0,1.75243,2794.0,4.35876,249.72086,159.56849,118.39312,96.58311,106.23565,165.60682,17.71713,14.58337,79.97703,1.97214,60.56384
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,19,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,2.63631,2794.0,4.24447,512.3837,323.98781,162.48936,203.72131,206.91269,342.79687,34.76431,14.214,69.94606,2.93698,91.1108
Jules Johnston,931babc9-289c-47bf-970a-22d756ac9f5a,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,25,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,1.59486,2794.0,4.28656,299.73788,192.8082,146.06947,116.30519,128.42212,198.55244,14.59189,14.06833,63.12032,1.7895,55.11827
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,12,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,2.39146,2794.0,3.87291,384.54425,206.58965,134.66081,125.12498,138.43726,292.61189,27.54342,12.66774,74.71235,2.60607,82.64892
Allie Love,99ee597d-39b8-4fb7-9c63-0d052a15c0a8,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,17,1755896517.0,Central Midfielder,Rice WSOC,August,Friday,2794.0,0.0,2.45355,2794.0,4.58726,401.79581,254.57177,134.39785,151.50473,170.82276,267.52349,31.61989,15.10301,60.26652,2.72942,84.79484
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,22,1755896517.0,Goalkeeper,Rice WSOC,August,Friday,2794.0,0.0,1.16923,2794.0,6.89376,205.83981,137.5143,132.8772,82.97038,92.5066,129.33228,8.15393,11.42728,94.29765,1.33459,40.40854
Laurel Kelley,a3fa5f45-c40a-44d8-ae81-6ac82f3fc9ef,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,21,1755896517.0,Forward,Rice WSOC,August,Friday,2794.0,0.0,2.17891,2794.0,7.21417,361.87845,227.13205,145.96814,122.81799,164.35665,246.84326,24.35658,13.56837,73.92109,2.4301,75.30301
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,4,1755896517.0,Centre Back,Rice WSOC,August,Friday,2794.0,0.0,1.9178,2794.0,4.07971,325.23825,204.70528,151.87805,117.07851,142.07655,218.19366,18.7931,13.36206,56.77153,2.09672,66.27922
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,08/22/2025,1755899354.0,Organizational 8.22.25,201,b4ce6e35-bfc5-4f28-a3f4-04acdcb1f654,8,1755896517.0,Full Back,Rice WSOC,August,Friday,2794.0,0.0,1.89841,2794.0,3.22155,295.12894,188.83864,129.6581,108.07755,132.09454,195.37161,22.24068,13.29639,67.41743,2.13259,65.60919
